female,born_germany,parent_nongermany,sportsclub_4_7,music_4_7,urban,anz_osiblings,yob_1998.0,yob_1999.0,yob_2000.0,yob_2001.0,yob_2002.0,yob_2003.0,abi_p,real_p,haupt_p,kindergarten_stats_unknown,parent_nongerman_unknown,education_unknown,anz_osiblings_unknown,ps,treat,sportsclub,sport_hrs,oweight,kommheard,kommgotten,kommused
0,1,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6968194594101789,1.0,1.0,3.0,0.0,1.0,1.0,1.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,0,0.6262626919863761,1.0,1.0,9.5,0.0,1.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7161814022417349,1.0,1.0,6.0,0.0,1.0,1.0,0.0
0,0,1.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.8599920634920636,1.0,0.0,2.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.29127118766218474,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.7155912698412699,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,1,1,1,0.8935,1.0,0.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,3.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7366904761904759,1.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6170590271283428,1.0,1.0,10.0,0.0,1.0,0.0,0.0
0,0,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.777674603174603,1.0,0.0,10.0,0.0,1.0,1.0,1.0
0,1,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7463783683094996,1.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.3434045728911417,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6885767075825845,1.0,1.0,4.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6880152303455002,1.0,1.0,4.0,0.0,1.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7656117051017535,1.0,0.0,10.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,1.0,3.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.88,1.0,1.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,1,0.8912550505050505,1.0,1.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.20017022948430374,1.0,1.0,3.5,1.0,1.0,1.0,1.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,0,0.5168221985646606,1.0,1.0,2.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.8238128734011083,1.0,0.0,0.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.2993216252493426,1.0,1.0,6.5,0.0,1.0,0.0,0.0
0,1,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6700969198280023,1.0,0.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.20017022948430374,1.0,0.0,4.5,0.0,1.0,1.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7414116739913112,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.586940402827959,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.35935496054122074,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.699165142276169,1.0,1.0,2.5,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6858758278019459,1.0,0.0,0.5,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6885767075825845,1.0,0.0,8.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,6.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.905,1.0,0.0,1.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5784955426919567,1.0,1.0,4.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0.7277929292929293,1.0,0.0,1.5,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,1,0,0,0,0.7572619047619046,1.0,1.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.761374958374958,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6225371315726157,1.0,0.0,2.0,0.0,1.0,1.0,1.0
1,1,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6956577786223589,1.0,0.0,7.0,1.0,1.0,1.0,0.0
0,1,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7561093873876379,1.0,0.0,11.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.9108552338184686,1.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6081927528845853,1.0,1.0,5.5,0.0,1.0,1.0,1.0
0,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.347866612985775,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6706358516308435,1.0,1.0,23.0,0.0,1.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0.5735212842712845,1.0,1.0,5.0,0.0,1.0,1.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.610145460607761,1.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2818864822342626,1.0,1.0,6.0,0.0,1.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5963061070852455,1.0,1.0,3.5,0.0,1.0,1.0,1.0
1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.3434045728911417,1.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,1,0.9095,1.0,0.0,1.5,1.0,1.0,1.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7414116739913112,1.0,1.0,6.0,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0.5735212842712845,1.0,0.0,3.0,1.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7736877289377285,1.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.6669955237830623,1.0,1.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6428503393924611,1.0,1.0,9.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.672606193463894,1.0,1.0,4.5,0.0,1.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.4954635087135086,1.0,0.0,7.0,0.0,1.0,1.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6225371315726157,1.0,1.0,6.0,1.0,1.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7164985709761486,1.0,0.0,0.5,0.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3562989953482972,1.0,1.0,5.0,0.0,1.0,1.0,1.0
0,1,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0.0,1.0,0.0,1,0,0,0,0.8918333333333334,1.0,1.0,6.0,0.0,1.0,1.0,1.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7142685416377206,1.0,0.0,5.0,0.0,1.0,1.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.844386974136974,1.0,0.0,20.0,1.0,1.0,1.0,1.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.5753145743145744,1.0,0.0,1.5,1.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.8371933509049166,1.0,0.0,4.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.29127118766218474,1.0,1.0,4.0,0.0,0.0,0.0,0.0
1,0,1.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.8046666666666666,1.0,1.0,8.5,0.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7590793650793651,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.8867530525030525,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6674594585572163,1.0,0.0,5.5,0.0,0.0,0.0,0.0
1,1,1.0,0.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.5593333333333332,1.0,0.0,6.0,0.0,1.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,4.0,0,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0.94,1.0,0.0,4.0,1.0,1.0,1.0,1.0
0,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.335069506213047,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7095511317862825,1.0,0.0,5.0,1.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.7144489987566611,1.0,1.0,5.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.8139825729825726,1.0,1.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0.935047619047619,1.0,1.0,4.5,0.0,1.0,1.0,0.0
1,1,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.3501312706900943,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.9434999999999999,1.0,1.0,7.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7356357285133092,1.0,0.0,3.0,0.0,1.0,1.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6141935353468311,1.0,1.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.7300793650793651,1.0,1.0,18.0,0.0,1.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.6533559956555313,1.0,1.0,6.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,4.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5992019647019646,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.699165142276169,1.0,1.0,12.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.815923689066625,1.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7786171560668257,1.0,0.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6994173172513038,1.0,1.0,6.0,0.0,1.0,1.0,1.0
0,0,1.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.88,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1,1.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.9467262474367737,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.586940402827959,1.0,1.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.634813198711811,1.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.6072480419896695,1.0,1.0,3.5,0.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.610145460607761,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.815923689066625,1.0,1.0,12.0,0.0,0.0,0.0,0.0
1,1,1.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.8495641025641021,1.0,0.0,4.0,0.0,1.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6718589859353026,1.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.6971197136197134,1.0,0.0,3.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,0,0.4480661508683956,1.0,1.0,2.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.699165142276169,1.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6212956257344419,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.634813198711811,1.0,0.0,3.0,0.0,1.0,1.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.615056377542962,1.0,0.0,3.5,0.0,1.0,0.0,0.0
1,1,1.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,1.0,0,0,0,0,0.9657777777777777,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7161814022417349,1.0,1.0,6.0,0.0,1.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6994173172513038,1.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7164985709761486,1.0,0.0,1.5,0.0,1.0,1.0,1.0
1,1,1.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7188998475724482,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6225371315726157,1.0,1.0,5.0,0.0,1.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7161814022417349,1.0,1.0,2.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3055755335384757,1.0,1.0,3.5,0.0,1.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6141935353468311,1.0,0.0,10.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.6575,1.0,1.0,3.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.7292809690309692,1.0,0.0,3.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,0.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5806285936285935,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,0,0.9569444444444444,1.0,1.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.29893053058205044,1.0,0.0,0.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,2.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.44327034077034083,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1,0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7411785714285714,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.8243137695637692,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6337673364383484,1.0,1.0,10.0,0.0,1.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6225371315726157,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.9620000000000001,1.0,0.0,2.5,1.0,1.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.447032189872408,1.0,0.0,0.5,1.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3759808838244838,1.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.8967998986737371,1.0,1.0,4.5,0.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6493114098168684,1.0,0.0,3.0,0.0,1.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.942420634920635,1.0,1.0,6.0,0.0,1.0,1.0,1.0
1,1,0.0,0.0,1.0,0.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.7418849206349206,1.0,0.0,3.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.5784955426919567,1.0,1.0,3.0,0.0,1.0,1.0,1.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7161814022417349,1.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7164985709761486,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.919678266178266,1.0,1.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,1,0.8123095238095237,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6170590271283428,1.0,1.0,24.0,0.0,1.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,4.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.9685555555555555,1.0,0.0,8.0,1.0,1.0,1.0,1.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.3546297726297725,1.0,0.0,20.5,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.672606193463894,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6760650191935755,1.0,1.0,4.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.45088082680275937,1.0,0.0,2.0,0.0,1.0,1.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.6807815258248607,1.0,1.0,10.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6170590271283428,1.0,1.0,10.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7356357285133092,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.5987017832348457,1.0,1.0,18.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.699165142276169,1.0,1.0,12.0,1.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.5934047619047619,1.0,1.0,1.5,0.0,0.0,0.0,0.0
0,1,1.0,0.0,1.0,1.0,2.0,0,1,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0.8855000000000001,1.0,0.0,10.0,0.0,1.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.3836691641691642,1.0,1.0,11.0,0.0,1.0,1.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6081927528845853,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.6878610603853632,1.0,1.0,10.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6994173172513038,1.0,0.0,1.5,0.0,1.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.7689136904761901,1.0,0.0,0.0,0.0,0.0,0.0,0.0
