female,born_germany,parent_nongermany,sportsclub_4_7,music_4_7,urban,anz_osiblings,yob_1998.0,yob_1999.0,yob_2000.0,yob_2001.0,yob_2002.0,yob_2003.0,abi_p,real_p,haupt_p,kindergarten_stats_unknown,parent_nongerman_unknown,education_unknown,anz_osiblings_unknown,ps,treat,sportsclub,sport_hrs,oweight,kommheard,kommgotten,kommused
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.68125844,1.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.7407103,1.0,1.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6250036,1.0,1.0,4.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.24869226,1.0,0.0,9.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7135293,1.0,1.0,5.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5622695,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.611011,1.0,1.0,10.0,0.0,1.0,1.0,0.0
0,1,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3719514,1.0,1.0,13.0,0.0,1.0,1.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.64304614,1.0,1.0,9.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.29074076,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.8275976,1.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.3892554,1.0,0.0,2.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6851057,1.0,0.0,1.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.7648784,1.0,0.0,3.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.64304614,1.0,0.0,1.5,0.0,1.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,3.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,0,0.61528695,1.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.7802393,1.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7135293,1.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7089823,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1,1,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6721918,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1,1,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.65816617,1.0,0.0,3.5,0.0,1.0,1.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6269811,1.0,1.0,9.5,0.0,0.0,0.0,0.0
0,1,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7199264,1.0,1.0,20.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7473881,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.45079732,1.0,1.0,6.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.8073979,1.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.6296675,1.0,1.0,2.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.77001697,1.0,1.0,4.5,0.0,0.0,0.0,0.0
0,0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0.54384375,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.7000445,1.0,1.0,14.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7089823,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6453781,1.0,0.0,5.0,0.0,1.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6580438,1.0,1.0,2.5,0.0,1.0,1.0,1.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.62719977,1.0,0.0,1.5,0.0,1.0,1.0,1.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.56620383,1.0,1.0,25.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,1.0,0.0,0.0,0,0,0,0,0.71203995,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63192564,1.0,0.0,1.5,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63815516,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63192564,1.0,0.0,2.0,1.0,1.0,1.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6161333,1.0,1.0,7.0,0.0,1.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.30145553,1.0,1.0,12.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.8235576,1.0,1.0,5.5,0.0,1.0,1.0,0.0
1,1,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.51621425,1.0,1.0,15.5,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.28646806,1.0,1.0,9.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.62119275,1.0,1.0,10.0,0.0,1.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6486037,1.0,0.0,5.0,0.0,1.0,1.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.6414201,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,3.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.69153816,1.0,1.0,15.0,0.0,1.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6214628,1.0,1.0,6.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.32154927,1.0,1.0,7.5,0.0,1.0,1.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6154933,1.0,1.0,5.0,1.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.73094445,1.0,1.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,1,0,1,0,0.55718654,1.0,0.0,1.5,0.0,1.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63192564,1.0,1.0,5.5,0.0,1.0,0.0,0.0
1,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.25785324,1.0,0.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7421678,1.0,0.0,2.0,0.0,1.0,0.0,0.0
0,1,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0.88878155,1.0,1.0,6.0,1.0,0.0,0.0,0.0
0,1,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7510651,1.0,0.0,3.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,1.0,0.0,0,0,0,0,0.65816617,1.0,0.0,4.5,0.0,0.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.70914835,1.0,0.0,1.5,0.0,1.0,1.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.6501079,1.0,1.0,5.5,0.0,1.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7254123,1.0,1.0,10.0,1.0,1.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.72233737,1.0,1.0,2.5,0.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.6414201,1.0,1.0,2.5,0.0,1.0,1.0,1.0
1,1,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0.8153982,1.0,0.0,3.5,0.0,1.0,1.0,0.0
0,0,1.0,0.0,0.0,1.0,7.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.7361004,1.0,1.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.66243124,1.0,1.0,8.5,1.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.3478978,1.0,1.0,5.0,0.0,1.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.66809094,1.0,1.0,6.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,1,0,0.89096856,1.0,1.0,15.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5608352,1.0,0.0,8.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7024463,1.0,1.0,2.0,0.0,1.0,0.0,0.0
1,1,1.0,1.0,1.0,0.0,2.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.18441397,1.0,0.0,3.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.6308491,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1.0,0.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7925023,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.18675542,1.0,1.0,4.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.68139786,1.0,0.0,0.5,1.0,1.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63815516,1.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.5965161,1.0,1.0,22.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.73285866,1.0,0.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,0.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.27217248,1.0,1.0,5.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5870992,1.0,1.0,4.0,0.0,0.0,0.0,0.0
0,0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.87737566,1.0,0.0,7.0,0.0,1.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.59854907,1.0,0.0,7.0,0.0,1.0,1.0,1.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.73004705,1.0,0.0,1.5,0.0,1.0,0.0,0.0
1,1,1.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.65112,1.0,0.0,2.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,1,0.7441692,1.0,0.0,1.5,0.0,1.0,1.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7473881,1.0,0.0,2.5,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.57945293,1.0,1.0,7.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4342094,1.0,0.0,4.0,0.0,1.0,1.0,0.0
1,1,0.0,1.0,0.0,0.0,3.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.3985333,1.0,1.0,2.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6668578,1.0,1.0,6.5,0.0,1.0,1.0,1.0
0,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.62719977,1.0,0.0,4.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.3104153,1.0,0.0,0.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.73285866,1.0,0.0,6.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6269811,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6201581,1.0,0.0,5.5,0.0,1.0,1.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63192564,1.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6668578,1.0,0.0,0.5,0.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.2253607,1.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.5870992,1.0,1.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.6453781,1.0,1.0,5.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6154933,1.0,0.0,4.0,0.0,1.0,0.0,0.0
0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,1,0.53683585,1.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.34313068,1.0,1.0,2.5,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.2977754,1.0,1.0,9.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.6414201,1.0,1.0,8.0,0.0,1.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,0.77527606,1.0,1.0,5.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6085053,1.0,1.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,2.0,0,1,0,0,0,0,0.0,0.0,0.0,1,0,1,0,0.5407564,1.0,1.0,4.5,0.0,1.0,0.0,0.0
1,1,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0.5240223,1.0,0.0,11.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.73094445,1.0,1.0,4.0,0.0,1.0,1.0,1.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.86502016,1.0,0.0,4.5,0.0,1.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63815516,1.0,1.0,4.5,0.0,1.0,0.0,0.0
1,1,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.69358367,1.0,0.0,4.5,1.0,0.0,0.0,0.0
0,1,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.34313068,1.0,0.0,4.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,1,1,0,0.66764927,1.0,0.0,5.0,1.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.62119275,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0,1,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.24183634,1.0,0.0,1.5,0.0,1.0,1.0,1.0
1,0,1.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,1.0,0.0,0.0,0,0,0,0,0.9127169,1.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,1,1,1,0.9029837,1.0,1.0,8.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4147685,1.0,0.0,4.5,0.0,1.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.73004705,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,1.0,0.0,1.0,2.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7017029,1.0,1.0,9.0,1.0,1.0,0.0,0.0
0,1,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.33876082,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.69787896,1.0,1.0,2.5,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,0.0,1.0,0,0,0,0,0.8837671,1.0,0.0,3.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.73285866,1.0,1.0,3.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.6154933,1.0,1.0,1.5,0.0,1.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0.61995775,1.0,1.0,5.0,0.0,1.0,1.0,1.0
1,1,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,1.0,0.0,0,0,0,0,0.6476239,1.0,1.0,10.0,0.0,1.0,1.0,0.0
1,1,1.0,0.0,0.0,1.0,2.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.6452824,1.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.7421678,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.30661058,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.67791086,1.0,1.0,6.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4124037,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7473881,1.0,1.0,4.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.7407103,1.0,0.0,4.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.73004705,1.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,1,1,0,0.6809488,1.0,0.0,4.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0.0,0.0,0.0,1,0,1,0,0.4574082,1.0,0.0,7.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.4147685,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0.0,1.0,0.0,0,0,0,0,0.6893713,1.0,1.0,6.0,0.0,0.0,0.0,0.0
1,0,1.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.8489614,1.0,0.0,3.5,0.0,0.0,0.0,0.0
1,1,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.41066134,1.0,0.0,1.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0.60096985,1.0,0.0,2.5,1.0,1.0,0.0,0.0
1,1,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.7473881,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,0,0.4304961,1.0,0.0,3.0,0.0,1.0,1.0,1.0
0,1,0.0,1.0,0.0,1.0,2.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.68736154,1.0,0.0,8.0,0.0,1.0,1.0,1.0
0,1,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.70504576,1.0,1.0,4.5,0.0,0.0,0.0,0.0
1,1,0.0,1.0,1.0,1.0,3.0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,0,0.63879037,1.0,1.0,7.0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,1.0,1.0,2.0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0.77414703,1.0,1.0,5.5,0.0,1.0,1.0,1.0
1,1,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,0,0.28646806,1.0,1.0,7.0,0.0,0.0,0.0,0.0
