Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,-0.01730654465884225,0.009863489733535482,-1.7546066479899778
sportsclub,-0.00039785160135269546,0.013778031075631964,-0.02887579503695139
sport_hrs,0.16043365824547443,0.11562345135945881,1.3875529259778476
kommheard,0.37716331808235526,0.010389916622720685,36.300899398708744
kommgotten,0.23612492540282476,0.008632628000850628,27.352612133820415
kommused,0.14362442808832304,0.007206374672913426,19.9301916160651
