Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,0.016963350785340316,0.009565733317065709,1.7733455682981374
sportsclub,0.022827225130890052,0.013870674626077363,1.645718448904717
sport_hrs,1.1233507853403142,0.10630721676031266,10.567022819091349
kommheard,0.40397905759162306,0.010241814337064867,39.444091085466475
kommgotten,0.2412565445026178,0.008757110325175026,27.549789319092067
kommused,0.147434554973822,0.0072566686887375175,20.317112617066716
