Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,0.0037795902128506067,0.009569185978755815,0.39497510250522155
sportsclub,0.05470459518599562,0.013706005629523234,3.9912864962027985
sport_hrs,-0.2902327431867913,0.12269015454363083,-2.3655748439340285
kommheard,0.34991048338969566,0.010848009621724981,32.255731290000014
kommgotten,0.22916252237915258,0.008782028002187267,26.09448777914133
kommused,0.1366620250646509,0.007404824020113599,18.455809981903435
