Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,-0.011597680463907219,0.009824813146191576,-1.1804479425039107
sportsclub,-0.008198360327934412,0.013843135315980753,-0.5922329111722316
sport_hrs,0.20185962807438512,0.1159841897716922,1.740406416354966
kommheard,0.39132173565286943,0.010134157065892551,38.614137624716626
kommgotten,0.23735252949410118,0.008613811115604764,27.554879751671567
kommused,0.14457108578284344,0.007178482965898758,20.139503913239825
