Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,0.11133400200601805,0.0074423294544756005,14.959563761191063
sportsclub,-0.05777331995987964,0.013946931262063597,-4.1423678710618
sport_hrs,0.7294884653961886,0.10652969806311476,6.847747423108199
kommheard,0.40581745235707123,0.009875772810928315,41.092222363398484
kommgotten,0.239518555667001,0.008549483411083171,28.015558853123192
kommused,0.14704112337011033,0.007094298102920432,20.726662629186603
