Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,0.003417772416566144,0.009686481319812533,0.35283941647370975
sportsclub,-0.019903498190591073,0.013820090320879408,-1.4401858257410116
sport_hrs,0.13872135102533173,0.11194233497582329,1.2392215246831508
kommheard,0.3586650583031765,0.010794159643056614,33.22769628795413
kommgotten,0.22919179734620024,0.00879536967985966,26.058233557939232
kommused,0.13650985122637715,0.007395882534446659,18.457547235313204
