Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,-0.019708478751796345,0.010093542669394147,-1.952582893571829
sportsclub,-0.017244918907821802,0.013987716129173332,-1.2328616586559917
sport_hrs,0.2792034489837816,0.11259055392570173,2.479812375450496
kommheard,0.3804146992404024,0.010510372369635378,36.19421708972235
kommgotten,0.23691233832888525,0.008765368245615843,27.02822422176972
kommused,0.1441182508725108,0.0073210208971584145,19.685540158538398
