Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,0.009349512631788343,0.009471130450211317,0.9871591021724063
sportsclub,-0.01651084145613686,0.01377331929747749,-1.1987554415558153
sport_hrs,0.18818380743982493,0.11420681656310439,1.6477458448011721
kommheard,0.36900736025462505,0.010507051442315991,35.11997274216138
kommgotten,0.2317485577879451,0.008710231755286495,26.60647435095973
kommused,0.13984483787547244,0.007302257390113456,19.150905042707578
