Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,-0.044802867383512544,0.010263182123057565,-4.365397285784992
sportsclub,0.03962564715252887,0.013669788012972155,2.8987755417220447
sport_hrs,0.14446435682994824,0.11556909723971394,1.2500258311294032
kommheard,0.3884906411788132,0.01015624075661474,38.251421021679704
kommgotten,0.23954599761051373,0.008542803201305715,28.04067844778405
kommused,0.14755077658303464,0.007078233686324203,20.845705739853756
