Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,-0.013725880246667993,0.00985943547808175,-1.3921568103145088
sportsclub,-0.038591605331211455,0.013713359431482388,-2.814161294614282
sport_hrs,-0.03530932962005172,0.11251448723445238,-0.31382029539427936
kommheard,0.3688084344539487,0.010553400050171627,34.94688277717198
kommgotten,0.235130296399443,0.008651651471577405,27.177504453559898
kommused,0.14282872488561765,0.007231342167146367,19.751343745635637
