Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,-0.006291946308724832,0.009992860976908723,-0.6296441352745844
sportsclub,-0.053481543624161076,0.01412582014363386,-3.7860841409809267
sport_hrs,0.1568791946308725,0.1133134413489843,1.3844711868534094
kommheard,0.37856543624161076,0.010634300467573929,35.59852736867189
kommgotten,0.2376258389261745,0.008846650966028614,26.860541897568282
kommused,0.14618288590604026,0.007407388051648797,19.734741164735073
