Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,-0.004575293415555998,0.009726283609240636,-0.47040510017712783
sportsclub,0.014322657648697036,0.013841386396128051,1.0347704513692078
sport_hrs,0.012432862542271732,0.11271347967437054,0.11030501922387896
kommheard,0.38492142430873283,0.010236933433357472,37.60124326435985
kommgotten,0.23890988661229362,0.008562268783333327,27.902638034131535
kommused,0.1480007957032027,0.007083621956994503,20.89337864184916
