Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,0.038923594425756845,0.009855985848885678,3.949234000793291
sportsclub,-0.04757328207592504,0.015133641045288403,-3.1435450288241213
sport_hrs,-0.38863527150408456,0.14326142916822082,-2.712769750801105
kommheard,0.3945218644882268,0.011322633759257784,34.84364794239254
kommgotten,0.23618452666987025,0.009737099916264048,24.256146974045844
kommused,0.14175876982220087,0.00821706478432064,17.251752729599666
