Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,0.1350706186592401,0.006818275184819201,19.810086128523096
sportsclub,-0.29659836880843443,0.013133940228869823,-22.58258859412799
sport_hrs,1.291227372190173,0.0865727510484872,14.914939822889414
kommheard,0.40660433658245476,0.009798552928700067,41.49636579412724
kommgotten,0.2405012930177044,0.008525620223117189,28.20924304903777
kommused,0.1480007957032027,0.007083621956994503,20.89337864184916
