Outcome Variable,ATE,AI Standard Error,test_statistics
oweight,-0.017821385662795355,0.00992107580743771,-1.7963158440372846
sportsclub,0.017020424509411294,0.013733805926708557,1.2393086519674164
sport_hrs,0.20314377252703245,0.11160620678558587,1.8201834680870885
kommheard,0.3698438125750901,0.010515571643553328,35.17106108081403
kommgotten,0.2356828193832599,0.008680024264194881,27.152322644471404
kommused,0.14257108530236284,0.00724625470529618,19.675141311022337
